run_id,query,source_api,source_id,doi,title,year,authors,type,abstract,landing_url,pdf_url,license,oa_status,ontology_score,provisional_score,automatic_signal,decision,decision_reason,citation_relation
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2939803556,https://doi.org/10.1080/10447318.2020.1841438,How Should My Chatbot Interact? A Survey on Social Characteristics in Human–Chatbot Interaction Design,2020,,article,,https://doi.org/10.1080/10447318.2020.1841438,https://arxiv.org/pdf/1904.02743,,,2,5,termos=8; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2942367614,https://doi.org/10.1145/3290605.3300484,Resilient Chatbots,2019,,conference-paper,,https://doi.org/10.1145/3290605.3300484,,,,2,5,termos=8; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2942671448,https://doi.org/10.1145/3304087,Conversational UX Design: A Practitioner's Guide to the Natural Conversation Framework,2019,,book,,https://doi.org/10.1145/3304087,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2949922292,https://doi.org/10.18653/v1/p19-1129,Entity-Relation Extraction as Multi-Turn Question Answering,2019,,conference-paper,,https://doi.org/10.18653/v1/p19-1129,https://www.aclweb.org/anthology/P19-1129.pdf,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2963967828,https://doi.org/10.1145/3173574.3174047,Iris,2018,,conference-paper,,https://doi.org/10.1145/3173574.3174047,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2969883357,https://doi.org/10.1145/3352681,Scaling UX with design systems,2019,,article,,https://doi.org/10.1145/3352681,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3040108559,https://doi.org/10.1080/08874417.2020.1774442,Story Analysis Using Natural Language Processing and Interactive Dashboards,2020,,article,,https://doi.org/10.1080/08874417.2020.1774442,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3043359018,https://doi.org/10.1145/3405755.3406150,Design Systems for Conversational UX,2020,,conference-paper,,https://doi.org/10.1145/3405755.3406150,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3094569473,https://doi.org/10.1007/978-981-15-8395-7_11,Towards Personalization of Spoken Dialogue System Communication Strategies,2020,,book-chapter,,https://doi.org/10.1007/978-981-15-8395-7_11,,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3140514123,,Proceedings of the Sixth International Joint Conference on Natural Language Processing,2013,,conference-paper,,https://www.aclweb.org/anthology/I13-1000,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3158319431,https://doi.org/10.1007/978-3-319-95579-7,Studies in Conversational UX Design,2018,,book,,https://doi.org/10.1007/978-3-319-95579-7,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3185000777,https://doi.org/10.1145/3469595.3469617,Finding a New Voice: Transitioning Designers from GUI to VUI Design,2021,,conference-paper,,https://doi.org/10.1145/3469595.3469617,https://cronfa.swan.ac.uk/Record/cronfa57478,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4210984920,https://doi.org/10.2200/s00762ed1v01y201703hlt037,Neural Network Methods for Natural Language Processing,2017,,article,,https://doi.org/10.2200/s00762ed1v01y201703hlt037,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4212774754,https://doi.org/10.1016/s0898-1221(96)90463-0,Advances in neural information processing systems 7,1996,,article,,https://doi.org/10.1016/s0898-1221(96)90463-0,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4239187549,https://doi.org/10.1007/978-3-319-32967-3,The Conversational Interface,2016,,book,,https://doi.org/10.1007/978-3-319-32967-3,,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4248634141,https://doi.org/10.1353/lan.1974.0010,A simplest systematics for the organization of turn-taking for conversation,1974,,article,,https://doi.org/10.1353/lan.1974.0010,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4410431873,https://doi.org/10.1073/pnas.2415898122,The benefits and dangers of anthropomorphic conversational agents,2025,,article,,https://doi.org/10.1073/pnas.2415898122,https://www.pnas.org/doi/pdf/10.1073/pnas.2415898122,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4399248247,https://doi.org/10.1002/itl2.530,"Everything you wanted to know about ChatGPT : Components, capabilities, applications, and opportunities",2024,,article,,https://doi.org/10.1002/itl2.530,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/itl2.530,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4387666277,https://doi.org/10.1016/j.tics.2023.09.003,Interactive repair and the foundations of language,2023,,article,,https://doi.org/10.1016/j.tics.2023.09.003,https://repository.ubn.ru.nl/bitstream/handle/2066/309688/1/309688.pdf,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4396833739,https://doi.org/10.1145/3613904.3642183,Cooking With Agents: Designing Context-aware Voice Interaction,2024,,conference-paper,,https://doi.org/10.1145/3613904.3642183,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4399324270,https://doi.org/10.1007/s00146-024-01919-x,AI in situated action: a scoping review of ethnomethodological and conversation analytic studies,2024,,article,,https://doi.org/10.1007/s00146-024-01919-x,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4402168831,https://doi.org/10.1145/3690383,Conversational Breakdown in a Customer Service Chatbot: Impact of Task Order and Criticality on User Trust and Emotion,2024,,article,,https://doi.org/10.1145/3690383,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4399292033,https://doi.org/10.1080/10447318.2024.2359206,Introducing CASUX: A Standardized Scale for Measuring the User Experience of Artificial Intelligence Based Conversational Agents,2024,,article,,https://doi.org/10.1080/10447318.2024.2359206,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4398253968,https://doi.org/10.1007/978-3-031-56471-0_9,AI Transforming Business and Everyday Life,2024,,book-chapter,,https://doi.org/10.1007/978-3-031-56471-0_9,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4405446847,https://doi.org/10.1007/978-3-031-76806-4_6,Chatbot User Experience: Design and Evaluation,2024,,conference-paper,,https://doi.org/10.1007/978-3-031-76806-4_6,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4384520755,https://doi.org/10.1145/3571884.3603758,From Writing Dialogue to Designing Conversation: Considering the potential of Conversation Analysis for Voice User Interfaces,2023,,conference-paper,,https://doi.org/10.1145/3571884.3603758,https://dl.acm.org/doi/pdf/10.1145/3571884.3603758,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4388993527,https://doi.org/10.1007/978-3-031-48038-6_6,Enhancing the Natural Conversation Experience Through Conversation Analysis – A Design Method,2023,,conference-paper,,https://doi.org/10.1007/978-3-031-48038-6_6,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4396218389,https://doi.org/10.1145/3641026,Understanding is a Two-Way Street: User-Initiated Repair on Agent Responses and Hearing in Conversational Interfaces,2024,,article,,https://doi.org/10.1145/3641026,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4401371297,https://doi.org/10.1007/978-3-031-66761-9_18,Psychophysiological Research in the Design of Useful Interfaces for e-Learning Materials,2024,,conference-paper,,https://doi.org/10.1007/978-3-031-66761-9_18,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4409747128,https://doi.org/10.1145/3706598.3714401,Finding the Conversation,2025,,conference-paper,,https://doi.org/10.1145/3706598.3714401,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4409748954,https://doi.org/10.1145/3706598.3713312,Diagnosing and Prioritizing Issues in Automated Order-Taking Systems: A Machine-Assisted Error Discovery Approach,2025,,conference-paper,,https://doi.org/10.1145/3706598.3713312,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4411124490,https://doi.org/10.30574/gjeta.2025.23.3.0172,From clicks to conversations: the rise of conversational UI powered by ai,2025,,article,,https://doi.org/10.30574/gjeta.2025.23.3.0172,https://gjeta.com/sites/default/files/GJETA-2025-0172.pdf,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W7119660941,https://doi.org/10.1145/3787586.3787589,Conversation Design: The Evolving Paradigm in Technical and Professional Communication,2025,,article,,https://doi.org/10.1145/3787586.3787589,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4412119351,https://doi.org/10.1002/mar.70005,You Can Do It! or Can We? Personal Pronouns and Their Impact on Consumer Goal Pursuit,2025,,article,,https://doi.org/10.1002/mar.70005,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/mar.70005,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4412758313,https://doi.org/10.1080/10447318.2025.2530058,Exploring User Perceptions and Preferences in Voice Assistant Conversation Design: The Role of Linguistic Features,2025,,article,,https://doi.org/10.1080/10447318.2025.2530058,,,,2,5,termos=6; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4396833029,https://doi.org/10.1145/3613905.3651120,Machine-Assisted Error Discovery in Conversational AI Systems,2024,,conference-paper,,https://doi.org/10.1145/3613905.3651120,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4360978655,https://doi.org/10.1145/3581754.3584165,DECI: A Tutorial on Designing Effective Conversational Interfaces,2023,,conference-paper,,https://doi.org/10.1145/3581754.3584165,https://dl.acm.org/doi/pdf/10.1145/3581754.3584165,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4388661720,https://doi.org/10.1007/978-3-031-45127-0_7,Case Studies: Redefining Web Design and Co-creation,2023,,book-chapter,,https://doi.org/10.1007/978-3-031-45127-0_7,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4390495312,https://doi.org/10.1007/978-981-99-6984-5_26,Prioritizing and Ranking the Cognitive Computing Opportunities for Sustainable Human Resource Management Practices,2024,,conference-paper,,https://doi.org/10.1007/978-981-99-6984-5_26,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4410952053,https://doi.org/10.1093/9780198945215.003.0075,Navigating Ethical Challenges of AI Chatbots for Sex Therapy,2025,,reference-entry,,https://doi.org/10.1093/9780198945215.003.0075,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4410980783,https://doi.org/10.37514/dbh-j.2024.12.1.03,The AI Reading Conundrum and Its Implications for Pedagogy,2024,,article,,https://doi.org/10.37514/dbh-j.2024.12.1.03,,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4416688956,https://doi.org/10.28925/2663-4023.2025.30.992,WEB PROGRAMMING AND MOBILE DEVELOPMENT: UX/UI SOLUTIONS FOR PROTECTING USERS' PERSONAL DATA,2025,,article,,https://doi.org/10.28925/2663-4023.2025.30.992,https://csecurity.kubg.edu.ua/index.php/journal/article/download/992/825,,,2,5,termos=4; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4319313508,https://doi.org/10.4018/978-1-6684-6234-8.ch009,Chatbots for Business and Customer Support,2023,,book-chapter,,https://doi.org/10.4018/978-1-6684-6234-8.ch009,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3095388499,https://doi.org/10.1145/3419249.3420170,Tell Me More: Transparency and Time-Fillers to Optimize Chatbots’ Waiting Time Experience,2020,,conference-paper,,https://doi.org/10.1145/3419249.3420170,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3041007838,https://doi.org/10.1007/978-3-030-50506-6_9,A Conversational Agent as Facilitator: Guiding Groups Through Collaboration Processes,2020,,conference-paper,,https://doi.org/10.1007/978-3-030-50506-6_9,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3184906676,https://doi.org/10.1007/978-3-030-82405-1_1,KlimaKarl – A Chatbot to Promote Employees’ Climate-Friendly Behavior in an Office Setting,2021,,conference-paper,,https://doi.org/10.1007/978-3-030-82405-1_1,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4392917409,https://doi.org/10.1007/978-3-658-34048-3_89-1,"Artificial Intelligence in the Media Economy: A Systematic Review of Use Cases, Application Potentials, and Challenges of Generative Language Models",2024,,review,,https://doi.org/10.1007/978-3-658-34048-3_89-1,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4403828394,https://doi.org/10.1007/978-3-658-39909-2_89,"Artificial Intelligence in the Media Economy: A Systematic Review of Use Cases, Application Potentials, and Challenges of Generative Language Models",2024,,review,,https://doi.org/10.1007/978-3-658-39909-2_89,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3199241280,https://doi.org/10.1145/3473856.3474005,Let’s Chat Internal: User Acceptance of an In-Company Service Desk Chatbot,2021,,conference-paper,,https://doi.org/10.1145/3473856.3474005,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3151101782,https://doi.org/10.1007/978-3-658-29367-3_9,Chatbots und virtuelle Assistenten im 360-Grad-Netzwerk: Hochwertige Customer Experience durch nutzerzentriertes Design,2021,,book-chapter,,https://doi.org/10.1007/978-3-658-29367-3_9,,,,2,5,termos=8; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W3207490725,https://doi.org/10.1007/978-3-030-80737-5_16,Other Relevant Smart Technologies: From Advanced Manufacturing Solutions to Smart Factory,2021,,book-chapter,,https://doi.org/10.1007/978-3-030-80737-5_16,,,,2,5,termos=7; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W1986701081,https://doi.org/10.1145/258549.258626,Aesthetics and apparent usability,1997,,conference-paper,,https://doi.org/10.1145/258549.258626,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2020639717,https://doi.org/10.1145/1978942.1979336,Old wine in new bottles or novel challenges,2011,,conference-paper,,https://doi.org/10.1145/1978942.1979336,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2032318290,https://doi.org/10.1016/j.jeconom.2009.10.015,A similarity-based approach to prediction,2009,,article,,https://doi.org/10.1016/j.jeconom.2009.10.015,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2110603020,https://doi.org/10.1016/j.intcom.2010.04.006,Modelling user experience – An agenda for research and practice,2010,,article,,https://doi.org/10.1016/j.intcom.2010.04.006,,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2803674432,https://doi.org/10.1155/2018/1391724,A Survey of Standardized Approaches towards the Quality of Experience Evaluation for Video Services: An ITU Perspective,2018,,article,,https://doi.org/10.1155/2018/1391724,http://downloads.hindawi.com/journals/ijdmb/2018/1391724.pdf,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2945452260,https://doi.org/10.1093/iwc/iwz015,Understanding and Measuring User Experience in Conversational Interfaces,2019,,article,,https://doi.org/10.1093/iwc/iwz015,,,,2,5,termos=7; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W2993132146,https://doi.org/10.1109/mce.2019.2941462,Quality of Experience of Smart-Wearables: From Fitness-Bands to Smartwatches,2019,,article,,https://doi.org/10.1109/mce.2019.2941462,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3021792233,https://doi.org/10.1145/3440755,Evolution of Semantic Similarity—A Survey,2021,,article,,https://doi.org/10.1145/3440755,https://arxiv.org/pdf/2004.13820,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3135939776,https://doi.org/10.1145/3411763.3451712,Measuring Voice UX Quantitatively,2021,,conference-paper,,https://doi.org/10.1145/3411763.3451712,https://arxiv.org/pdf/2103.07108,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W3202544841,https://doi.org/10.1109/tce.2021.3115847,Exploring the Antecedents of Consumer Electronics IoT Devices Purchase Decision: A Mixed Methods Study,2021,,article,,https://doi.org/10.1109/tce.2021.3115847,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4200280127,https://doi.org/10.1080/0144929x.2021.2001047,User experience with conversational agent: a systematic review of assessment methods,2021,,review,,https://doi.org/10.1080/0144929x.2021.2001047,,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4225324931,https://doi.org/10.1007/s42979-022-01172-3,A Systematic Review of Voice Assistant Usability: An ISO 9241–11 Approach,2022,,review,,https://doi.org/10.1007/s42979-022-01172-3,https://link.springer.com/content/pdf/10.1007/s42979-022-01172-3.pdf,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4382050752,https://doi.org/10.1109/meco58584.2023.10155107,The Rise of Generative Artificial Intelligence in Healthcare,2023,,conference-paper,,https://doi.org/10.1109/meco58584.2023.10155107,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4383498485,https://doi.org/10.1109/ms.2023.3265877,Generative AI for Software Practitioners,2023,,article,,https://doi.org/10.1109/ms.2023.3265877,,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4386177112,https://doi.org/10.1108/itp-07-2022-0519,Artificial intelligence (AI) for user experience (UX) design: a systematic literature review and future research agenda,2023,,review,,https://doi.org/10.1108/itp-07-2022-0519,https://durham-repository.worktribe.com/preview/1719195/1718378AAM.pdf,,,2,5,termos=5; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4388264486,https://doi.org/10.1145/3615335.3623035,Evaluating ChatGPT: Generative AI in UX Design and Web Development Pedagogy,2023,,conference-paper,,https://doi.org/10.1145/3615335.3623035,https://dl.acm.org/doi/pdf/10.1145/3615335.3623035,,,2,5,termos=4; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4388291302,https://doi.org/10.1108/apjml-10-2023-994,"Editorial: Written by ChatGPT, illustrated by Midjourney: generative AI for content marketing",2023,,editorial,,https://doi.org/10.1108/apjml-10-2023-994,https://www.emerald.com/insight/content/doi/10.1108/APJML-10-2023-994/full/pdf?title=editorial-written-by-chatgpt-illustrated-by-midjourney-generative-ai-for-content-marketing,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4389111281,https://doi.org/10.1145/3628454.3629998,Unlocking the Black Box: Exploring the use of Generative AI (ChatGPT) in Information Systems Research,2023,,conference-paper,,https://doi.org/10.1145/3628454.3629998,https://dl.acm.org/doi/pdf/10.1145/3628454.3629998,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4389111304,https://doi.org/10.1145/3628454.3629552,University Students’ Acceptance and Usage of Generative AI (ChatGPT) from a Psycho-Technical Perspective,2023,,conference-paper,,https://doi.org/10.1145/3628454.3629552,https://dl.acm.org/doi/pdf/10.1145/3628454.3629552,,,2,5,termos=3; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,referenciado,OpenAlex-citation,https://openalex.org/W4391216255,https://doi.org/10.1109/access.2024.3358423,A Review of Subjective Scales Measuring the User Experience of Voice Assistants,2024,,article,,https://doi.org/10.1109/access.2024.3358423,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10414039.pdf,,,2,5,termos=6; relação=referenciado,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,referenciado
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W4413886780,https://doi.org/10.1109/isiea65768.2025.11138410,The Influence of Artificial Intelligence on User Experience Design: Systematic Literature Review,2025,,review,,https://doi.org/10.1109/isiea65768.2025.11138410,,,,2,5,termos=5; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
citation-20260907T231123Z,citante,OpenAlex-citation,https://openalex.org/W7133616635,https://doi.org/10.1080/0144929x.2026.2638923,"Conversation styles and role expectations in a large language model: effects on readability, linguistic features, and users’ perceptions in a Copilot experiment",2026,,article,,https://doi.org/10.1080/0144929x.2026.2638923,,,,2,5,termos=3; relação=citante,candidato-por-citacao,Aderência preliminar por título; requer confirmação posterior.,citante
