corpus_id,legacy_corpus_id,match_basis,manifest,row,title,doi,url,path,sha256,received,retrieved_at,error
DCM-06804,DCM-06804,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,529,A metamodel based on intermediary features for daylight performance prediction of façade design,10.1016/j.buildenv.2021.108371,https://doi.org/10.1016/j.buildenv.2021.108371,library/staging/master-semantic-scholar/DCM-06804-SS-A-metamodel-based-on-intermediary-features-for-daylight-performan.pdf,2502fd08d631de060c6ef404f8200b23ee02a37eb7c60ccec7854b9d51bd7a66,false,2026-09-08T00:06:00.367673+00:00,response-is-not-pdf
DCM-06805,DCM-06805,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,530,Automated structural design of shear wall residential buildings using generative adversarial networks,10.1016/j.autcon.2021.103931,https://www.researchsquare.com/article/rs-84863/v1.pdf?c=1603130292000,library/staging/master-semantic-scholar/DCM-06805-SS-Automated-structural-design-of-shear-wall-residential-buildings-u.pdf,88b1495267d289f929a02bc97c63c55c054c0ce5a7ef21ac0097103842e79ae6,true,2026-09-08T00:06:00.530374+00:00,
DCM-06814,DCM-06814,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,531,"Conversational artificial intelligence in the AEC industry: A review of present status, challenges and opportunities",10.1016/j.aei.2022.101869,https://doi.org/10.1016/j.aei.2022.101869,library/staging/master-semantic-scholar/DCM-06814-SS-Conversational-artificial-intelligence-in-the-AEC-industry-A-revi.pdf,023326094c0bd120ef55d17ec617cfc813b8e7748ad7fead8992a2c839bbc702,false,2026-09-08T00:06:00.599881+00:00,response-is-not-pdf
DCM-06815,DCM-06815,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,532,Synthesis and generation for 3D architecture volume with generative modeling,10.1177/14780771231168233,https://doi.org/10.1177/14780771231168233,library/staging/master-semantic-scholar/DCM-06815-SS-Synthesis-and-generation-for-3D-architecture-volume-with-generati.pdf,,false,2026-09-08T00:06:01.007342+00:00,<HTTPError 403: 'Forbidden'>
DCM-06816,DCM-06816,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,533,Speculative hybrids: Investigating the generation of conceptual architectural forms through the use of 3D generative adversarial networks,10.1177/14780771231168229,https://vbn.aau.dk/da/publications/e72a54e0-16f4-4bb1-8985-152275142b20,library/staging/master-semantic-scholar/DCM-06816-SS-Speculative-hybrids-Investigating-the-generation-of-conceptual-ar.pdf,d1bff2531487304f6797d48822bd184d1a8eff60e0706ad7f512e835791c7068,false,2026-09-08T00:06:01.419312+00:00,response-is-not-pdf
DCM-06821,DCM-06821,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,534,"A Collaborative, Interactive and Context-Aware Drawing Agent for Co-Creative Design",10.1109/tvcg.2023.3293853,https://arxiv.org/pdf/2209.12588,library/staging/master-semantic-scholar/DCM-06821-SS-A-Collaborative-Interactive-and-Context-Aware-Drawing-Agent-for-C.pdf,2673068d914246756d32d438c6b5d9488dd26f001979369c9d43ac1e19db042e,true,2026-09-08T00:06:01.571726+00:00,
DCM-06825,DCM-06825,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,535,Using text-to-image generation for architectural design ideation,10.1177/14780771231222783,https://journals.sagepub.com/doi/pdf/10.1177/14780771231222783,library/staging/master-semantic-scholar/DCM-06825-SS-Using-text-to-image-generation-for-architectural-design-ideation.pdf,,false,2026-09-08T00:06:01.628499+00:00,<HTTPError 403: 'Forbidden'>
DCM-06829,DCM-06829,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,536,Integrating an Image-Generative Tool on Creative Design Brainstorming Process of a Safavid Mosque Architecture Conceptual Form,10.3390/buildings14030843,https://doi.org/10.3390/buildings14030843,library/staging/master-semantic-scholar/DCM-06829-SS-Integrating-an-Image-Generative-Tool-on-Creative-Design-Brainstor.pdf,,false,2026-09-08T00:06:01.657575+00:00,<HTTPError 403: 'Forbidden'>
DCM-06830,DCM-06830,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,537,"AI for conceptual architecture: Reflections on designing with text-to-text, text-to-image, and image-to-image generators",10.1016/j.foar.2024.02.006,https://doi.org/10.1016/j.foar.2024.02.006,library/staging/master-semantic-scholar/DCM-06830-SS-AI-for-conceptual-architecture-Reflections-on-designing-with-text.pdf,88e137af79513fa73de8c43bff6e1d08184da9ffd1fff05b136a9d3a272ecb65,false,2026-09-08T00:06:01.762683+00:00,response-is-not-pdf
DCM-06832,DCM-06832,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,538,Strokes2Surface: Recovering Curve Networks From 4D Architectural Design Sketches,10.1111/cgf.15054,https://doi.org/10.1111/cgf.15054,library/staging/master-semantic-scholar/DCM-06832-SS-Strokes2Surface-Recovering-Curve-Networks-From-4D-Architectural-D.pdf,,false,2026-09-08T00:06:01.883564+00:00,<HTTPError 403: 'Forbidden'>
DCM-06833,DCM-06833,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,539,Generative Design through Quality-Diversity Data Synthesis and Language Models,10.1145/3638529.3654138,https://doi.org/10.1145/3638529.3654138,library/staging/master-semantic-scholar/DCM-06833-SS-Generative-Design-through-Quality-Diversity-Data-Synthesis-and-La.pdf,,false,2026-09-08T00:06:02.236540+00:00,<HTTPError 403: 'Forbidden'>
DCM-06837,DCM-06837,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,540,Integrating Multimodal Generative AI and Blockchain for Enhancing Generative Design in the Early Phase of Architectural Design Process,10.3390/buildings14082533,https://doi.org/10.3390/buildings14082533,library/staging/master-semantic-scholar/DCM-06837-SS-Integrating-Multimodal-Generative-AI-and-Blockchain-for-Enhancing.pdf,,false,2026-09-08T00:06:02.344743+00:00,<HTTPError 403: 'Forbidden'>
DCM-06843,DCM-06843,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,541,Generative AI models for different steps in architectural design: A literature review,10.1016/j.foar.2024.10.001,https://doi.org/10.1016/j.foar.2024.10.001,library/staging/master-semantic-scholar/DCM-06843-SS-Generative-AI-models-for-different-steps-in-architectural-design-.pdf,c33b7a2d13b0a3ac62e5ea26299aff4c2fa74a1835e3bf37c91cfd88c5c31477,false,2026-09-08T00:06:02.461160+00:00,response-is-not-pdf
DCM-06867,DCM-06867,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,542,Biomimetics: its practice and theory,10.1098/rsif.2006.0127,https://www.ncbi.nlm.nih.gov/pmc/articles/1664643,library/staging/master-semantic-scholar/DCM-06867-SS-Biomimetics-its-practice-and-theory.pdf,73bb19e1b0a053c94ae039b3b54c8d36e9f7ebe7c6338d6847e231791f5b5dbc,false,2026-09-08T00:06:02.711136+00:00,response-is-not-pdf
DCM-06868,DCM-06868,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,543,Material ecology,10.1016/j.cad.2014.05.009,http://hdl.handle.net/1721.1/107168,library/staging/master-semantic-scholar/DCM-06868-SS-Material-ecology.pdf,40aca21e289f2cfac435e4719c8f1c9d2cde5ab57faad23025f36421deaeb677,false,2026-09-08T00:06:02.714708+00:00,response-is-not-pdf
DCM-06880,DCM-06880,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,544,Do Usability Professionals Think about User Experience in the Same Way as Users and Developers Do?,10.1007/978-3-642-40480-1_31,https://inria.hal.science/hal-01501764,library/staging/master-semantic-scholar/DCM-06880-SS-Do-Usability-Professionals-Think-about-User-Experience-in-the-Sam.pdf,817f7e7bf5745a84cc17768c94880e9bf0739be924453194a84b567f997ae256,false,2026-09-08T00:06:02.910074+00:00,response-is-not-pdf
DCM-06885,DCM-06885,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,545,Enact,10.1145/3310276,https://hal.archives-ouvertes.fr/hal-02218117/file/main.pdf,library/staging/master-semantic-scholar/DCM-06885-SS-Enact.pdf,ce0c29c74f0f49352d800b3a66c280cdb395144e3428f856c05cbda04c970e1b,true,2026-09-08T00:06:02.924896+00:00,
DCM-06886,DCM-06886,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,546,Transforming Transcripts Into Stories: A Multimethod Approach to Narrative Analysis,10.1177/1609406919856797,https://doi.org/10.1177/1609406919856797,library/staging/master-semantic-scholar/DCM-06886-SS-Transforming-Transcripts-Into-Stories-A-Multimethod-Approach-to-N.pdf,,false,2026-09-08T00:06:03.463177+00:00,<HTTPError 403: 'Forbidden'>
DCM-06906,DCM-06906,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,547,"How to Guide Task-oriented Chatbot Users, and When: A Mixed-methods Study of Combinations of Chatbot Guidance Types and Timings",10.1145/3491102.3501941,https://dl.acm.org/doi/pdf/10.1145/3491102.3501941,library/staging/master-semantic-scholar/DCM-06906-SS-How-to-Guide-Task-oriented-Chatbot-Users-and-When-A-Mixed-methods.pdf,,false,2026-09-08T00:06:03.599192+00:00,<HTTPError 403: 'Forbidden'>
DCM-06908,DCM-06908,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,548,Application of a digital intelligent assistant to support industrial processes: the case of adaptive allocation in the face of cyber attacks,10.1016/j.procs.2025.01.217,https://doi.org/10.1016/j.procs.2025.01.217,library/staging/master-semantic-scholar/DCM-06908-SS-Application-of-a-digital-intelligent-assistant-to-support-industr.pdf,fba3ef2c81010acc3152b3546413d309c2c9bb22c948505953dab9ce50c5b9be,false,2026-09-08T00:06:03.675019+00:00,response-is-not-pdf
DCM-06913,DCM-06913,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,549,AI in situated action: a scoping review of ethnomethodological and conversation analytic studies,10.1007/s00146-024-01919-x,https://doi.org/10.1007/s00146-024-01919-x,library/staging/master-semantic-scholar/DCM-06913-SS-AI-in-situated-action-a-scoping-review-of-ethnomethodological-and.pdf,2f27807eb12d34ea4938999bd4026753cc01e6fe25ca7157b49ea177b1aee3c9,false,2026-09-08T00:06:04.069717+00:00,response-is-not-pdf
DCM-06919,DCM-06919,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,550,Collaborative School Mental Health System: Leveraging a Conversational Agent for Enhancing Children's Executive Function,10.1145/3613904.3642593,https://doi.org/10.1145/3613904.3642593,library/staging/master-semantic-scholar/DCM-06919-SS-Collaborative-School-Mental-Health-System-Leveraging-a-Conversati.pdf,,false,2026-09-08T00:06:04.208038+00:00,<HTTPError 403: 'Forbidden'>
DCM-06922,DCM-06922,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,551,Responsible Opinion Formation on Debated Topics in Web Search,10.1007/978-3-031-56066-8_32,https://research.vu.nl/en/publications/dcc83f88-5409-4c28-a059-ce63c65b693e,library/staging/master-semantic-scholar/DCM-06922-SS-Responsible-Opinion-Formation-on-Debated-Topics-in-Web-Search.pdf,ab2bca883cbf26ae866d48c279a785e425fa0ac7f55affae2f821a1ba710953c,false,2026-09-08T00:06:04.338990+00:00,response-is-not-pdf
DCM-06931,DCM-06931,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,552,A model-based solution for automated (Re-)engineering of task-oriented chatbots,10.1016/j.jss.2025.112600,https://doi.org/10.1016/j.jss.2025.112600,library/staging/master-semantic-scholar/DCM-06931-SS-A-model-based-solution-for-automated-Re-engineering-of-task-orien.pdf,cfffa3d3d73c5fe75f6e98c095791636d28f9258d721458580443f0fcbb99d5a,false,2026-09-08T00:06:04.447244+00:00,response-is-not-pdf
DCM-06934,DCM-06934,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,553,An effective context‐focused hierarchical mechanism for task‐oriented dialogue response generation,10.1111/coin.12544,https://openresearch.lsbu.ac.uk/download/398fb5da6c320adf6861416baab0a78b6a29bd98e5440775c7876f8d368c6974/2700821/46299910_File000019_1134685134.pdf,library/staging/master-semantic-scholar/DCM-06934-SS-An-effective-context-focused-hierarchical-mechanism-for-task-orie.pdf,,false,2026-09-08T00:06:04.688028+00:00,"URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: unable to get local issuer certificate (_ssl.c:1010)'))"
DCM-06938,DCM-06938,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,554,Finding the Conversation,10.1145/3706598.3714401,https://doi.org/10.1145/3706598.3714401,library/staging/master-semantic-scholar/DCM-06938-SS-Finding-the-Conversation.pdf,,false,2026-09-08T00:06:04.807446+00:00,<HTTPError 403: 'Forbidden'>
DCM-06939,DCM-06939,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,555,Diagnosing and Prioritizing Issues in Automated Order-Taking Systems: A Machine-Assisted Error Discovery Approach,10.1145/3706598.3713312,https://doi.org/10.1145/3706598.3713312,library/staging/master-semantic-scholar/DCM-06939-SS-Diagnosing-and-Prioritizing-Issues-in-Automated-Order-Taking-Syst.pdf,,false,2026-09-08T00:06:04.868098+00:00,<HTTPError 403: 'Forbidden'>
DCM-06942,DCM-06942,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,556,Transparent Conversational Agents: The Impact of Capability Communication on User Behavior and Mental Model Alignment,10.1145/3719160.3736629,https://doi.org/10.1145/3719160.3736629,library/staging/master-semantic-scholar/DCM-06942-SS-Transparent-Conversational-Agents-The-Impact-of-Capability-Commun.pdf,,false,2026-09-08T00:06:05.134996+00:00,<HTTPError 403: 'Forbidden'>
DCM-06948,DCM-06948,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,557,Quantifying Latencies: A Conversation Analysis Approach to Human-Agent Interactions in Virtual Reality,10.1145/3772318.3790947,https://doi.org/10.1145/3772318.3790947,library/staging/master-semantic-scholar/DCM-06948-SS-Quantifying-Latencies-A-Conversation-Analysis-Approach-to-Human-A.pdf,,false,2026-09-08T00:06:05.461905+00:00,<HTTPError 403: 'Forbidden'>
DCM-06962,DCM-06962,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,558,A simplest systematics for the organization of turn-taking for conversation,10.2307/412243,https://sociologica.hse.ru/data/2015/03/31/1095843245/SocOboz_14_1_06_Sacks.pdf,library/staging/master-semantic-scholar/DCM-06962-SS-A-simplest-systematics-for-the-organization-of-turn-taking-for-co.pdf,,false,2026-09-08T00:06:05.478580+00:00,<HTTPError 404: 'Not Found'>
DCM-06967,DCM-06967,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,559,Improving Worker Engagement Through Conversational Microtask Crowdsourcing,10.1145/3313831.3376403,https://repository.tudelft.nl/file/File_5c15d6c7-ad19-4f7b-82d9-fa56e20dbbfb,library/staging/master-semantic-scholar/DCM-06967-SS-Improving-Worker-Engagement-Through-Conversational-Microtask-Crow.pdf,,false,2026-09-08T00:06:05.529246+00:00,<HTTPError 404: 'Not Found'>
DCM-06968,DCM-06968,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,560,Enhancing user experience and trust in advanced LLM-based conversational agents,10.59400/cai.v2i2.1467,https://doi.org/10.59400/cai.v2i2.1467,library/staging/master-semantic-scholar/DCM-06968-SS-Enhancing-user-experience-and-trust-in-advanced-LLM-based-convers.pdf,54ac0a0e233efc405b660dd3c65945733fb59240ecda0ab6595f32efa29d6d07,false,2026-09-08T00:06:05.745112+00:00,response-is-not-pdf
DCM-06977,DCM-06977,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,561,Conversational Agents to Promote Children’s Verbal Communication Skills,10.1007/978-3-030-68288-0_11,https://re.public.polimi.it/bitstream/11311/1197653/1/conversations_2020_paper7_catania_preprint%20%281%29.pdf,library/staging/master-semantic-scholar/DCM-06977-SS-Conversational-Agents-to-Promote-Children-s-Verbal-Communication-.pdf,,false,2026-09-08T00:06:06.102715+00:00,<HTTPError 403: 'Forbidden'>
DCM-06984,DCM-06984,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,562,Investigating the Acceptance of Voice User Interfaces for Users With Disabilities,10.1109/access.2024.3520149,https://doi.org/10.1109/access.2024.3520149,library/staging/master-semantic-scholar/DCM-06984-SS-Investigating-the-Acceptance-of-Voice-User-Interfaces-for-Users-W.pdf,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,2026-09-08T00:06:06.500735+00:00,response-is-not-pdf
DCM-06986,DCM-06986,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,563,Just the Right Mood for HIT!,10.1007/978-3-030-50578-3_26,https://repository.tudelft.nl/islandora/object/uuid%3A4a12dc16-42e6-4cfb-97ca-47bbe30f130e/datastream/OBJ/download,library/staging/master-semantic-scholar/DCM-06986-SS-Just-the-Right-Mood-for-HIT.pdf,960b814d2938c5150c6e1c61809741ca2d0ca66bd9a0737d1c24370ddc066a7d,false,2026-09-08T00:06:06.533385+00:00,response-is-not-pdf
DCM-06987,DCM-06987,doi,data/document-resolution/master/semantic-scholar-download-manifest.csv,564,Emerging Trends and Novel Approaches in Interaction Design,10.15439/2017f005,https://doi.org/10.15439/2017f005,library/staging/master-semantic-scholar/DCM-06987-SS-Emerging-Trends-and-Novel-Approaches-in-Interaction-Design.pdf,,false,2026-09-08T00:06:07.082725+00:00,"URLError(SSLCertVerificationError(1, '[SSL: CERTIFICATE_VERIFY_FAILED] certificate verify failed: self-signed certificate in certificate chain (_ssl.c:1010)'))"
